date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:19:33	43/43	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Jun%202022%2012:19:33%20GMT	https://www.sdchinamachine.com/robots.txt		(from )
14:19:34	35039/35039	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Jun%202022%2012:19:33%20GMT	https://www.sdchinamachine.com/	/home/titouan/websites/test/www.sdchinamachine.com/index.html	(from )
14:19:35	62573/62573	---M-Z	200	added ('OK')	text/css	date:Thu,%2030%20Sep%202021%2009:58:51%20GMT	http://resourcewebsite.singoo.cc/static/16036999779024323/en/template066/css/main.css	/home/titouan/websites/test/resourcewebsite.singoo.cc/static/16036999779024323/en/template066/css/main.css	(from https://www.sdchinamachine.com/)
14:19:35	3748/3748	---M-Z	200	added ('OK')	text/css	date:Mon,%2024%20Dec%202018%2005:20:26%20GMT	http://resourcewebsite.singoo.cc/static/Public/commonfile/css/slick.css	/home/titouan/websites/test/resourcewebsite.singoo.cc/static/Public/commonfile/css/slick.css	(from https://www.sdchinamachine.com/)
14:19:37	165107/165107	---MCZ	200	added ('OK')	text/css	date:Tue,%2024%20May%202022%2000:49:56%20GMT	http://resourcewebsite.singoo.cc/static/Public/commonfile/css/otherstyle.css	/home/titouan/websites/test/resourcewebsite.singoo.cc/static/Public/commonfile/css/otherstyle.css	(from https://www.sdchinamachine.com/)
14:19:38	6800/6800	---M-Z	200	added ('OK')	text/css	date:Mon,%2024%20Dec%202018%2005:23:09%20GMT	http://resourcewebsite.singoo.cc/static/Public/script/magnific/magnific-popup.css	/home/titouan/websites/test/resourcewebsite.singoo.cc/static/Public/script/magnific/magnific-popup.css	(from https://www.sdchinamachine.com/)
14:19:38	866/866	---M--	404	error ('Not%20Found')	text/html	etag:%22278D845C1D14DDC419689E0DA6060454%22	http://resourcewebsite.singoo.cc/static/Public/icon/16036999779024323.ico	/home/titouan/websites/test/resourcewebsite.singoo.cc/static/Public/icon/16036999779024323.ico	(from https://www.sdchinamachine.com/)
14:19:41	6183/6183	---M--	200	added ('OK')	image/gif	etag:%223D8EBF5DDC99B05A1B42C45C33610EBE%22	http://resourcewebsite.singoo.cc/static/Public/image/no_image.gif	/home/titouan/websites/test/resourcewebsite.singoo.cc/static/Public/image/no_image.gif	(from https://www.sdchinamachine.com/)
14:19:42	95933/95933	---MCZ	200	added ('OK')	text/javascript	etag:W/%2200F66EADA2C54B64A3F632747CE1FE2D%22	http://resourcewebsite.singoo.cc/static/Public/script/jquery.min.js	/home/titouan/websites/test/resourcewebsite.singoo.cc/static/Public/script/jquery.min.js	(from https://www.sdchinamachine.com/)
14:19:42	73699/73699	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2015%20Jun%202020%2019:53:05%20GMT	http://t.91syun.com/track.js	/home/titouan/websites/test/t.91syun.com/track.js	(from https://www.sdchinamachine.com/)
14:19:44	8678/8678	---M--	200	added ('OK')	image/png	etag:%22C4116FB6EC017D019BFAD850DA68B75F%22	http://resourcewebsite.singoo.cc/company_logo/5fb4e4f7e2a6e.png	/home/titouan/websites/test/resourcewebsite.singoo.cc/company_logo/5fb4e4f7e2a6e.png	(from https://www.sdchinamachine.com/)
14:19:44	28912/28912	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Jun%202022%2012:19:44%20GMT	https://www.sdchinamachine.com/company-profile.html	/home/titouan/websites/test/www.sdchinamachine.com/company-profile.html	(from https://www.sdchinamachine.com/)
14:19:46	29079/29079	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Jun%202022%2012:19:45%20GMT	https://www.sdchinamachine.com/certificate.html	/home/titouan/websites/test/www.sdchinamachine.com/certificate.html	(from https://www.sdchinamachine.com/)
14:19:47	50534/50534	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Jun%202022%2012:19:46%20GMT	https://www.sdchinamachine.com/shandong-hightop-machinery-co-ltd-product.html/p/1.html	/home/titouan/websites/test/www.sdchinamachine.com/shandong-hightop-machinery-co-ltd-product.html/p/1.html	(from https://www.sdchinamachine.com/)
14:19:49	49286/49286	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Jun%202022%2012:19:48%20GMT	https://www.sdchinamachine.com/mini-excavator.html	/home/titouan/websites/test/www.sdchinamachine.com/mini-excavator.html	(from https://www.sdchinamachine.com/)
14:19:50	40110/40110	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Jun%202022%2012:19:49%20GMT	https://www.sdchinamachine.com/loader.html	/home/titouan/websites/test/www.sdchinamachine.com/loader.html	(from https://www.sdchinamachine.com/)
14:19:51	51462/51462	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Jun%202022%2012:19:51%20GMT	https://www.sdchinamachine.com/polyurethane-polyurea-spray-machine.html	/home/titouan/websites/test/www.sdchinamachine.com/polyurethane-polyurea-spray-machine.html	(from https://www.sdchinamachine.com/)
14:19:53	40065/40065	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Jun%202022%2012:19:52%20GMT	https://www.sdchinamachine.com/polyurethane-spray-foam-machine.html	/home/titouan/websites/test/www.sdchinamachine.com/polyurethane-spray-foam-machine.html	(from https://www.sdchinamachine.com/)
14:19:54	37206/37206	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Jun%202022%2012:19:53%20GMT	https://www.sdchinamachine.com/polyurethane-injection-machine.html	/home/titouan/websites/test/www.sdchinamachine.com/polyurethane-injection-machine.html	(from https://www.sdchinamachine.com/)
14:19:55	36900/36900	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Jun%202022%2012:19:54%20GMT	https://www.sdchinamachine.com/polyurea-spray-machine.html	/home/titouan/websites/test/www.sdchinamachine.com/polyurea-spray-machine.html	(from https://www.sdchinamachine.com/)
14:19:56	32560/32560	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Jun%202022%2012:19:56%20GMT	https://www.sdchinamachine.com/spray-accessories.html	/home/titouan/websites/test/www.sdchinamachine.com/spray-accessories.html	(from https://www.sdchinamachine.com/)
14:19:58	34802/34802	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Jun%202022%2012:19:57%20GMT	https://www.sdchinamachine.com/chemical-materials.html	/home/titouan/websites/test/www.sdchinamachine.com/chemical-materials.html	(from https://www.sdchinamachine.com/)
14:19:59	36460/36460	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Jun%202022%2012:19:58%20GMT	https://www.sdchinamachine.com/road-roller.html	/home/titouan/websites/test/www.sdchinamachine.com/road-roller.html	(from https://www.sdchinamachine.com/)
14:20:00	31997/31997	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Jun%202022%2012:20:00%20GMT	https://www.sdchinamachine.com/farm-tractor.html	/home/titouan/websites/test/www.sdchinamachine.com/farm-tractor.html	(from https://www.sdchinamachine.com/)
14:20:02	33077/33077	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Jun%202022%2012:20:01%20GMT	https://www.sdchinamachine.com/lawn-mower.html	/home/titouan/websites/test/www.sdchinamachine.com/lawn-mower.html	(from https://www.sdchinamachine.com/)
14:20:04	30975/30975	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Jun%202022%2012:20:03%20GMT	https://www.sdchinamachine.com/shandong-hightop-machinery-co-ltd-woodworking-machinery-16328773106296787.html	/home/titouan/websites/test/www.sdchinamachine.com/shandong-hightop-machinery-co-ltd-woodworking-machinery-16328773106296787.html	(from https://www.sdchinamachine.com/)
14:20:05	53259/53259	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Jun%202022%2012:20:04%20GMT	https://www.sdchinamachine.com/news.html/p/1.html"	/home/titouan/websites/test/www.sdchinamachine.com/news.html/p/1.html"	(from https://www.sdchinamachine.com/)
14:20:06	27521/27521	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Jun%202022%2012:20:06%20GMT	https://www.sdchinamachine.com/case.html	/home/titouan/websites/test/www.sdchinamachine.com/case.html	(from https://www.sdchinamachine.com/)
14:20:07	25707/25707	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Jun%202022%2012:20:07%20GMT	https://www.sdchinamachine.com/shandong-hightop-machinery-co-ltd-service.html	/home/titouan/websites/test/www.sdchinamachine.com/shandong-hightop-machinery-co-ltd-service.html	(from https://www.sdchinamachine.com/)
14:20:09	24424/24424	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Jun%202022%2012:20:08%20GMT	https://www.sdchinamachine.com/shandong-hightop-machinery-co-ltd-contactus.html	/home/titouan/websites/test/www.sdchinamachine.com/shandong-hightop-machinery-co-ltd-contactus.html	(from https://www.sdchinamachine.com/)
14:20:09	0/0	---M-Z	302	error ('Found')	text/html	date:Fri,%2017%20Jun%202022%2012:20:09%20GMT	https://www.sdchinamachine.com/search.html	/home/titouan/websites/test/www.sdchinamachine.com/search.1c.delayed	(from https://www.sdchinamachine.com/)
14:20:11	13368/13368	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Jun%202022%2012:20:10%20GMT	https://www.sdchinamachine.com/Home/Index/error.html	/home/titouan/websites/test/www.sdchinamachine.com/Home/Index/error.html	(from https://www.sdchinamachine.com/)
14:20:11	913/913	---M--	200	added ('OK')	text/css	etag:%22115ABD1BA1855812231AB1CC49F5D005%22	http://resourcewebsite.singoo.cc/static/16036999779024323/en/template066/blocks/block1/block1.css	/home/titouan/websites/test/resourcewebsite.singoo.cc/static/16036999779024323/en/template066/blocks/block1/block1.css	(from https://www.sdchinamachine.com/)
14:20:18	1346/1346	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20Nov%202020%2002:42:38%20GMT	http://resourcewebsite.singoo.cc/static/16036999779024323/en/template066/blocks/block2/block2.css	/home/titouan/websites/test/resourcewebsite.singoo.cc/static/16036999779024323/en/template066/blocks/block2/block2.css	(from https://www.sdchinamachine.com/)
14:20:35	80494/80494	---M--	200	added ('OK')	image/jpeg	etag:%22315845943975EFA5CD4E6CB94C5B2EA1%22	http://resourcewebsite.singoo.cc/image/5fb4c72c29f39.jpg	/home/titouan/websites/test/resourcewebsite.singoo.cc/image/5fb4c72c29f39.jpg	(from https://www.sdchinamachine.com/)
14:20:50	69731/69731	---M--	200	added ('OK')	image/jpeg	etag:%220B94C0884F373BF589DCFBFA68A050DB%22	http://resourcewebsite.singoo.cc/image/5fb4c72fa32fb.jpg	/home/titouan/websites/test/resourcewebsite.singoo.cc/image/5fb4c72fa32fb.jpg	(from https://www.sdchinamachine.com/)
14:20:53	194637/194637	---M--	200	added ('OK')	image/jpeg	etag:%225C3865A94D7CCA020C503E5E68F630B2%22	http://resourcewebsite.singoo.cc/image/61122564dcd51.jpg	/home/titouan/websites/test/resourcewebsite.singoo.cc/image/61122564dcd51.jpg	(from https://www.sdchinamachine.com/)
14:20:56	28684/28684	---M--	200	added ('OK')	image/jpeg	etag:%2260A25296F2814B5E582C4F51241BE133%22	http://resourcewebsite.singoo.cc/image/60d56fbc412d5.jpg	/home/titouan/websites/test/resourcewebsite.singoo.cc/image/60d56fbc412d5.jpg	(from https://www.sdchinamachine.com/)
14:21:10	85459/85459	---M--	200	added ('OK')	image/jpeg	etag:%228FC5F3B953775A7DA4BF92CE9FCD021F%22	http://resourcewebsite.singoo.cc/image/5fb4c7368e9fe.jpg	/home/titouan/websites/test/resourcewebsite.singoo.cc/image/5fb4c7368e9fe.jpg	(from https://www.sdchinamachine.com/)
14:21:11	74300/74300	---M--	200	added ('OK')	image/jpeg	etag:%223EAE3AACFE7D597601EA6FB443E7AAA3%22	http://resourcewebsite.singoo.cc/image/5fb4c73a17b31.jpg	/home/titouan/websites/test/resourcewebsite.singoo.cc/image/5fb4c73a17b31.jpg	(from https://www.sdchinamachine.com/)
14:21:13	2330/2330	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20Nov%202020%2002:42:38%20GMT	http://resourcewebsite.singoo.cc/static/16036999779024323/en/template066/blocks/block3/block3.css	/home/titouan/websites/test/resourcewebsite.singoo.cc/static/16036999779024323/en/template066/blocks/block3/block3.css	(from https://www.sdchinamachine.com/)
14:21:27	93763/93763	---M--	200	added ('OK')	image/jpeg	etag:%226C7A172B8F2E674718B26D3FCCB8C582%22	http://resourcewebsite.singoo.cc/image/5fb4c73d30b08.jpg	/home/titouan/websites/test/resourcewebsite.singoo.cc/image/5fb4c73d30b08.jpg	(from https://www.sdchinamachine.com/)
14:21:30	2887/2887	---M--	200	added ('OK')	image/png	etag:%22147CF4059612ECDE36674F1E9AA49FBB%22	http://resourcewebsite.singoo.cc/static/16036999779024323/en/template066/img/playbtn.png	/home/titouan/websites/test/resourcewebsite.singoo.cc/static/16036999779024323/en/template066/img/playbtn.png	(from https://www.sdchinamachine.com/)
14:21:31	1138/1138	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20Nov%202020%2002:42:41%20GMT	http://resourcewebsite.singoo.cc/static/16036999779024323/en/template066/blocks/block6/block6.css	/home/titouan/websites/test/resourcewebsite.singoo.cc/static/16036999779024323/en/template066/blocks/block6/block6.css	(from https://www.sdchinamachine.com/)
14:21:37	29022/29022	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Jun%202022%2012:21:31%20GMT	https://www.sdchinamachine.com/what-to-do-when-the-small-excavator-loses-speed-do-this-easy-to-solve16546604197382470.html	/home/titouan/websites/test/www.sdchinamachine.com/what-to-do-when-the-small-excavator-loses-speed-do-this-easy-to-solve16546604197382470.html	(from https://www.sdchinamachine.com/)
14:22:18	362695/362695	---M--	200	added ('OK')	image/jpeg	etag:%2231D17B29FE347C6165C11520C0FFC951%22	http://resourcewebsite.singoo.cc/image/628367bc21c53.jpg	/home/titouan/websites/test/resourcewebsite.singoo.cc/image/628367bc21c53.jpg	(from https://www.sdchinamachine.com/)
14:22:25	29848/29848	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Jun%202022%2012:22:18%20GMT	https://www.sdchinamachine.com/warmly-welcome-the-alibaba-study-tour-team-to-visit-and-study-at-hightop-group16539835582518313.html	/home/titouan/websites/test/www.sdchinamachine.com/warmly-welcome-the-alibaba-study-tour-team-to-visit-and-study-at-hightop-group16539835582518313.html	(from https://www.sdchinamachine.com/)
14:22:46	109415/109415	---M--	200	added ('OK')	image/jpeg	etag:%2237103604DDD9E4EFBA648CF7D0236D48%22	http://resourcewebsite.singoo.cc/16036999779024323/banner_image/6295c93719189.jpg	/home/titouan/websites/test/resourcewebsite.singoo.cc/16036999779024323/banner_image/6295c93719189.jpg	(from https://www.sdchinamachine.com/)
14:22:53	28402/28402	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Jun%202022%2012:22:46%20GMT	https://www.sdchinamachine.com/ht15-mini-excavators-exported-to-poland16536343627510995.html	/home/titouan/websites/test/www.sdchinamachine.com/ht15-mini-excavators-exported-to-poland16536343627510995.html	(from https://www.sdchinamachine.com/)
14:23:17	1062420/1062420	---M--	200	added ('OK')	image/jpeg	etag:%229906F9B044EAD856D494D8FA3CEEFF1A%22	http://resourcewebsite.singoo.cc/image/5fad103ba5399.jpg	/home/titouan/websites/test/resourcewebsite.singoo.cc/image/5fad103ba5399.jpg	(from https://www.sdchinamachine.com/)
14:23:18	1004/1004	---M--	200	added ('OK')	text/css	etag:%22634424944BDCC61CE100C67D6600E82E%22	http://resourcewebsite.singoo.cc/static/16036999779024323/en/template066/blocks/block7/block7.css	/home/titouan/websites/test/resourcewebsite.singoo.cc/static/16036999779024323/en/template066/blocks/block7/block7.css	(from https://www.sdchinamachine.com/)
14:23:20	141679/141679	---M--	200	added ('OK')	image/jpeg	etag:%22A6B88E7CC058CBA2DF70C72D5987EB0C%22	http://resourcewebsite.singoo.cc/16036999779024323/banner_image/6290752e91cfb.jpg	/home/titouan/websites/test/resourcewebsite.singoo.cc/16036999779024323/banner_image/6290752e91cfb.jpg	(from https://www.sdchinamachine.com/)
14:23:22	2324/2324	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Jun%202022%2012:23:18%20GMT	https://www.sdchinamachine.com/Home/Inquiry/message	/home/titouan/websites/test/www.sdchinamachine.com/Home/Inquiry/message.html	(from https://www.sdchinamachine.com/)
14:23:26	8678/8678	---M--	200	added ('OK')	image/png	etag:%22C4116FB6EC017D019BFAD850DA68B75F%22	http://resourcewebsite.singoo.cc/image/5fb4e5318b237.png	/home/titouan/websites/test/resourcewebsite.singoo.cc/image/5fb4e5318b237.png	(from https://www.sdchinamachine.com/)
14:23:27	21200/21200	---MCZ	200	added ('OK')	text/javascript	etag:W/%22F7501BC9635986CD6E48F19C989276BE%22	http://resourcewebsite.singoo.cc/static/Public/script/magnific/jquery.magnific-popup.min.js	/home/titouan/websites/test/resourcewebsite.singoo.cc/static/Public/script/magnific/jquery.magnific-popup.min.js	(from https://www.sdchinamachine.com/)
14:23:30	5408/5408	---MCZ	200	added ('OK')	text/javascript	etag:W/%22FAE7B9422E83788AB9DE7400261EDE67%22	http://resourcewebsite.singoo.cc/static/Public/commonfile/js/common.min.js	/home/titouan/websites/test/resourcewebsite.singoo.cc/static/Public/commonfile/js/common.min.js	(from https://www.sdchinamachine.com/)
14:23:30	31739/31739	---MCZ	200	added ('OK')	text/javascript	etag:W/%222DA6479922429C5E1A3280EF7BC246EF%22	http://resourcewebsite.singoo.cc/static/Public/commonfile/js/slick.min.js	/home/titouan/websites/test/resourcewebsite.singoo.cc/static/Public/commonfile/js/slick.min.js	(from https://www.sdchinamachine.com/)
14:23:32	5473/5473	---MCZ	200	added ('OK')	text/javascript	etag:W/%22DE1BD1C2E1940AC5A2F9BEBF08C20480%22	http://resourcewebsite.singoo.cc/static/16036999779024323/en/template066/js/js.js	/home/titouan/websites/test/resourcewebsite.singoo.cc/static/16036999779024323/en/template066/js/js.js	(from https://www.sdchinamachine.com/)
14:23:33	4576/4576	---MCZ	200	added ('OK')	text/javascript	etag:W/%22029AAC19E55C2A77D1ED5CEE80EEA6C3%22	http://resourcewebsite.singoo.cc/static/Public/commonfile/js/jquery.lazyload.min.js	/home/titouan/websites/test/resourcewebsite.singoo.cc/static/Public/commonfile/js/jquery.lazyload.min.js	(from https://www.sdchinamachine.com/)
14:23:34	1208880/1208880	---M--	200	added ('OK')	image/jpeg	etag:%220FC8860F949B5D753FD875393AF6ED7A%22	http://resourcewebsite.singoo.cc/image/601cec9e229aa.jpg	/home/titouan/websites/test/resourcewebsite.singoo.cc/image/601cec9e229aa.jpg	(from https://www.sdchinamachine.com/)
14:23:34	681794/681794	---M--	200	added ('OK')	image/png	etag:%22BA4B444E0E9CD0538D1F13DAA7D29A03%22	http://resourcewebsite.singoo.cc/16036999779024323/banner_image/62a01d3a28b1e.png	/home/titouan/websites/test/resourcewebsite.singoo.cc/16036999779024323/banner_image/62a01d3a28b1e.png	(from https://www.sdchinamachine.com/)
14:23:34	1/1	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Jun%202022%2012:23:32%20GMT	https://www.sdchinamachine.com/Home/Product/postdend	/home/titouan/websites/test/www.sdchinamachine.com/Home/Product/postdend.html	(from https://www.sdchinamachine.com/)
14:23:44	55353/55353	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Jun%202022%2012:23:36%20GMT	https://www.sdchinamachine.com/ht10a-1t-mini-excavator-16055234638353479.html	/home/titouan/websites/test/www.sdchinamachine.com/ht10a-1t-mini-excavator-16055234638353479.html	(from https://www.sdchinamachine.com/company-profile.html)
14:23:48	18469/18469	---M--	200	added ('OK')	image/jpeg	etag:%225D3AAB2493A311DB8AE273DEA05C4A82%22	http://resourcewebsite.singoo.cc/16036999779024323/en/image/computer_60cc6403a2481.jpg	/home/titouan/websites/test/resourcewebsite.singoo.cc/16036999779024323/en/image/computer_60cc6403a2481.jpg	(from https://www.sdchinamachine.com/company-profile.html)
14:23:52	62697/62697	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Jun%202022%2012:23:44%20GMT	https://www.sdchinamachine.com/parameters-of-pc-10-mini-excavator-16055191407991133.html	/home/titouan/websites/test/www.sdchinamachine.com/parameters-of-pc-10-mini-excavator-16055191407991133.html	(from https://www.sdchinamachine.com/company-profile.html)
14:23:57	16578/16578	---M--	200	added ('OK')	image/jpeg	etag:%226830D06BFA39B8C43396FEFDEDEFAED8%22	http://resourcewebsite.singoo.cc/16036999779024323/en/image/computer_61de2ce1a8ae0.jpg	/home/titouan/websites/test/resourcewebsite.singoo.cc/16036999779024323/en/image/computer_61de2ce1a8ae0.jpg	(from https://www.sdchinamachine.com/company-profile.html)
14:24:05	152895/152895	---M--	200	added ('OK')	image/jpeg	etag:%22EEA8C72523F895B06513D19C9AE4C2CA%22	http://resourcewebsite.singoo.cc/attached/20220516065344_97890.jpg	/home/titouan/websites/test/resourcewebsite.singoo.cc/attached/20220516065344_97890.jpg	(from https://www.sdchinamachine.com/company-profile.html)
14:24:26	308674/308674	---M--	200	added ('OK')	image/jpeg	etag:%22210E23F3A4C08C27811D43D32920903A%22	http://resourcewebsite.singoo.cc/16036999779024323/banner_image/5fb1f8f46dd2b.jpg	/home/titouan/websites/test/resourcewebsite.singoo.cc/16036999779024323/banner_image/5fb1f8f46dd2b.jpg	(from https://www.sdchinamachine.com/company-profile.html)
14:24:28	123460/123460	---M--	200	added ('OK')	image/jpeg	etag:%22E3A06814F3AA0B1DA55594F725FB5729%22	http://resourcewebsite.singoo.cc/attachment/5fb1dde4e6f76.jpg	/home/titouan/websites/test/resourcewebsite.singoo.cc/attachment/5fb1dde4e6f76.jpg	(from https://www.sdchinamachine.com/certificate.html)
14:24:31	210277/210277	---M--	200	added ('OK')	image/jpeg	etag:%22D8EA379C81AB45C30CEA9E9964C2F514%22	http://resourcewebsite.singoo.cc/attachment/5fb1ddd6ade11.jpg	/home/titouan/websites/test/resourcewebsite.singoo.cc/attachment/5fb1ddd6ade11.jpg	(from https://www.sdchinamachine.com/certificate.html)
14:24:32	199981/199981	---M--	200	added ('OK')	image/jpeg	etag:%2228CA3FF37CA699712244BA4C22AA4369%22	http://resourcewebsite.singoo.cc/attachment/5fb1dde01866d.jpg	/home/titouan/websites/test/resourcewebsite.singoo.cc/attachment/5fb1dde01866d.jpg	(from https://www.sdchinamachine.com/certificate.html)
14:25:05	195691/195691	---M--	200	added ('OK')	image/jpeg	etag:%224AD54FF4B16D93251D0BFD4C88875CD2%22	http://resourcewebsite.singoo.cc/attachment/5fb1ddf9ad67c.jpg	/home/titouan/websites/test/resourcewebsite.singoo.cc/attachment/5fb1ddf9ad67c.jpg	(from https://www.sdchinamachine.com/certificate.html)
14:25:11	220249/220249	---M--	200	added ('OK')	image/jpeg	etag:%229E43E1ACF8BEDEA12ECE9212D22B0453%22	http://resourcewebsite.singoo.cc/attachment/5fb1ddfe17443.jpg	/home/titouan/websites/test/resourcewebsite.singoo.cc/attachment/5fb1ddfe17443.jpg	(from https://www.sdchinamachine.com/certificate.html)
14:25:23	277825/277825	---M--	200	added ('OK')	image/jpeg	etag:%22381DC48C73C428F8416D3F0AAA3121BD%22	http://resourcewebsite.singoo.cc/attachment/5fb1e0ad4dbd0.jpg	/home/titouan/websites/test/resourcewebsite.singoo.cc/attachment/5fb1e0ad4dbd0.jpg	(from https://www.sdchinamachine.com/certificate.html)
14:25:24	318278/318278	---M--	200	added ('OK')	image/jpeg	etag:%22ACE420C0D6196D539700A8F4A3B5C6FF%22	http://resourcewebsite.singoo.cc/attachment/5fb1ddf4bc5e3.jpg	/home/titouan/websites/test/resourcewebsite.singoo.cc/attachment/5fb1ddf4bc5e3.jpg	(from https://www.sdchinamachine.com/certificate.html)
14:25:50	241598/241598	---M--	200	added ('OK')	image/jpeg	etag:%2289063027A468378A778BEC207E5FDF45%22	http://resourcewebsite.singoo.cc/attachment/5fb1e0b17447a.jpg	/home/titouan/websites/test/resourcewebsite.singoo.cc/attachment/5fb1e0b17447a.jpg	(from https://www.sdchinamachine.com/certificate.html)
14:26:29	418021/418021	---M--	200	added ('OK')	image/jpeg	etag:%22C231D82B61C4ADADC9432BC7BACC3CCC%22	http://resourcewebsite.singoo.cc/attachment/5fb1e0b84055d.jpg	/home/titouan/websites/test/resourcewebsite.singoo.cc/attachment/5fb1e0b84055d.jpg	(from https://www.sdchinamachine.com/certificate.html)
14:26:32	368662/368662	---M--	200	added ('OK')	image/jpeg	etag:%22A6731BB63AC81E5F3B79DC12B11AE2AC%22	http://resourcewebsite.singoo.cc/attachment/5fb1e0beaf6ee.jpg	/home/titouan/websites/test/resourcewebsite.singoo.cc/attachment/5fb1e0beaf6ee.jpg	(from https://www.sdchinamachine.com/certificate.html)
14:26:39	398735/398735	---M--	200	added ('OK')	image/jpeg	etag:%221004A3D6D405934CD3D2EF446EE291FE%22	http://resourcewebsite.singoo.cc/attachment/5fb1e0c3d8787.jpg	/home/titouan/websites/test/resourcewebsite.singoo.cc/attachment/5fb1e0c3d8787.jpg	(from https://www.sdchinamachine.com/certificate.html)
14:26:39	71518/71518	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Jun%202022%2012:26:32%20GMT	https://www.sdchinamachine.com/ht08-mini-excavator-16240047707932927.html	/home/titouan/websites/test/www.sdchinamachine.com/ht08-mini-excavator-16240047707932927.html	(from https://www.sdchinamachine.com/shandong-hightop-machinery-co-ltd-product.html/p/1.html)
14:26:48	99913/99913	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Jun%202022%2012:26:40%20GMT	https://www.sdchinamachine.com/ht08-mini-excavator-16055058791252475.html	/home/titouan/websites/test/www.sdchinamachine.com/ht08-mini-excavator-16055058791252475.html	(from https://www.sdchinamachine.com/shandong-hightop-machinery-co-ltd-product.html/p/1.html)
14:26:59	104218/104218	---M--	200	added ('OK')	image/jpeg	etag:%226FB0BDEDE6DF2195F70BC0411EB295C0%22	http://resourcewebsite.singoo.cc/16036999779024323/en/image/60cc63df357c6.jpg	/home/titouan/websites/test/resourcewebsite.singoo.cc/16036999779024323/en/image/60cc63df357c6.jpg	(from https://www.sdchinamachine.com/shandong-hightop-machinery-co-ltd-product.html/p/1.html)
14:27:04	397894/397894	---M--	200	added ('OK')	image/jpeg	etag:%22024A148FA155259979B354B874A52CFE%22	http://resourcewebsite.singoo.cc/attachment/5fb1e10c5ef8b.jpg	/home/titouan/websites/test/resourcewebsite.singoo.cc/attachment/5fb1e10c5ef8b.jpg	(from https://www.sdchinamachine.com/certificate.html)
14:27:08	52261/52261	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Jun%202022%2012:26:59%20GMT	https://www.sdchinamachine.com/ht1000-1t-full-hydraulic-road-roller-16056715051338949.html	/home/titouan/websites/test/www.sdchinamachine.com/ht1000-1t-full-hydraulic-road-roller-16056715051338949.html	(from https://www.sdchinamachine.com/shandong-hightop-machinery-co-ltd-product.html/p/1.html)
14:27:16	84265/84265	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Jun%202022%2012:27:08%20GMT	https://www.sdchinamachine.com/remote-control-lawn-mower-16056834267738248.html	/home/titouan/websites/test/www.sdchinamachine.com/remote-control-lawn-mower-16056834267738248.html	(from https://www.sdchinamachine.com/shandong-hightop-machinery-co-ltd-product.html/p/1.html)
14:27:19	152867/152867	---M--	200	added ('OK')	image/jpeg	etag:%22B05DB606E8E925C11AB55B7BDA64C18B%22	http://resourcewebsite.singoo.cc/16036999779024323/en/image/61de2caae1b4b.jpg	/home/titouan/websites/test/resourcewebsite.singoo.cc/16036999779024323/en/image/61de2caae1b4b.jpg	(from https://www.sdchinamachine.com/shandong-hightop-machinery-co-ltd-product.html/p/1.html)
